,BBBP,smiles,cano_smiles
146,1,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
147,1,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1O
148,1,O=C1C=CNN=C1,O=c1cc[nH]nc1
149,1,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
150,1,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
151,1,[H+].[Cl-].Clc1ccc2Sc3ccccc3N(CCCN4CCC5(CC4)NC(=O)CS5)c2c1,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1.[Cl-].[H+]
152,0,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1
153,0,OC(=O)CCCCCCCC(O)=O,O=C(O)CCCCCCCC(=O)O
154,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
155,0,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](Cc3[nH]cnc3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,CCC(C)C(N)C1=NC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1
156,0,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,CC(C[N+](C)(C)C)OC(N)=O.[Cl-]
157,0,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1
158,0,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
159,1,c12[C@]34[C@@]56[C@H]([N@@](CC7CC7)CC4)Cc2ccc(c1O[C@H]3[C@](OC)([C@H](C5)[C@](C(C)(C)C)(C)O)CC6)O,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
160,0,NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(O)c1
161,0,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
162,0,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
163,0,CN[C@@H](C)[C@H](O)c1ccccc1,CN[C@@H](C)[C@H](O)c1ccccc1
164,0,CNC[C@H](O)c1ccc(O)c(O)c1,CNC[C@H](O)c1ccc(O)c(O)c1
165,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
166,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
167,1,Nc1c2CCCCc2nc3ccccc13,Nc1c2c(nc3ccccc13)CCCC2
168,1,CN1C(=O)C(O)N=C(c2ccccc2)c3cc(Cl)ccc13,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
169,1,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
170,1,CCCCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
171,1,COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5
172,1,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
173,1,CN1CCN(CC/C=C/2c3ccccc3Sc4ccc(cc24)[S](=O)(=O)N(C)C)CC1,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
174,1,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
175,1,C[S](=O)(=O)OCCCCO[S](C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O
176,0,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(O)=O,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
177,1,O.COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c3cc(Cl)c(N)cc3OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O
178,1,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
179,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
180,0,CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
181,0,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
182,0,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
183,0,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
184,0,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
185,0,FC1=CNC(=O)NC1=O,O=c1[nH]cc(F)c(=O)[nH]1
186,0,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
187,0,NC1=NC(=O)c2ncn(COC(CO)CO)c2N1,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
188,0,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-]
189,1,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
190,1,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
191,1,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
192,1,COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC
193,1,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
194,1,OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1
195,1,CCCC(CCC)C(O)=O,CCCC(CCC)C(=O)O
196,0,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
197,0,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
198,0,OC(COc1ccc2OC(=CC(=O)c2c1)C(O)=O)COc3cccc4OC(=CC(=O)c34)C(O)=O,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1
199,1,NC1CONC1=O,NC1CONC1=O
200,1,NC(=O)NO,NC(=O)NO
201,0,[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-]
202,0,NC(N)=N\N=C\c1c(Cl)cccc1Cl,NC(N)=N/N=C/c1c(Cl)cccc1Cl
203,0,NC(N)=NCCN1CCCCCCC1,NC(N)=NCCN1CCCCCCC1
204,0,NNc1nncc2ccccc12,NNc1nncc2ccccc12
205,0,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
206,0,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
207,0,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
208,0,CC(C)Cc1ccc(cc1)C(C)C(O)=O,CC(C)Cc1ccc(C(C)C(=O)O)cc1
209,0,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
210,0,c12c(c(ccc1)Cl)C(N(Cc1n2cnc1c1nc(on1)[C@](CO)(C)O)C)=O,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O
211,0,NCCc1cn2c(n1)cccc2,NCCc1cn2ccccc2n1
212,1,CCCN(CCC)CCc1ccc(c2c1CC(N2)=C)O,C=C1Cc2c(CCN(CCC)CCC)ccc(O)c2N1
213,1,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
214,1,ClCCNC(=O)N(CCCl)N=O,O=NN(CCCl)C(=O)NCCCl
215,0,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
216,0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O
217,1,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
218,0,C[C@H](N)[C@H](O)c1cccc(O)c1,C[C@H](N)[C@H](O)c1cccc(O)c1
219,0,CC(C)NCC(O)c1ccc(O)c(O)c1,CC(C)NCC(O)c1ccc(O)c(O)c1
220,0,OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
221,0,CC(=O)N1CCN(CC1)c2ccc(OC[C@H]3CO[C@@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
222,0,CN(C)C1C2C(O)C3C(=C)c4c(Cl)ccc(O)c4C(=C3C(=O)C2(O)C(=O)\C(=C(N)/O)C1=O)O,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)C3(O)C(=O)/C(=C(/N)O)C(=O)C(N(C)C)C3C(O)C12
223,0,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
224,0,Cc1cccc(Nc2ccccc2C(O)=O)c1C,Cc1cccc(Nc2ccccc2C(=O)O)c1C
225,0,CN=C(NCCSCc1nc[nH]c1C)NC#N,CN=C(NC#N)NCCSCc1nc[nH]c1C
226,1,Clc1cccc(Cl)c1NC2=NCCN2,Clc1cccc(Cl)c1NC1=NCCN1
227,0,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1
228,1,COCCc1ccc(OCC(O)CNC(C)C)cc1,COCCc1ccc(OCC(O)CNC(C)C)cc1
229,1,Cc1ncc(n1CCO)[N+]([O-])=O,Cc1ncc([N+](=O)[O-])n1CCO
230,0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
231,1,C1[C@@H]2[C@](C(=C3C(c4c(ccc(c4C[C@@H]13)N(C)C)O)=O)O)(C(C(C(N)=O)=C([C@H]2N(C)C)O)=O)O,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
232,1,Clc1ccc(cc1)C(=O)NCCN2CCOCC2,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
233,0,[Br-].CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-]
234,1,NC(=O)c1cnccn1,NC(=O)c1cnccn1
235,1,[Br-].CN(C)C(=O)Oc1ccc[n+](C)c1,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
236,1,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
237,0,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
238,0,NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
239,0,[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
240,0,C1CN2CCC1C(C2)CN3c4ccccc4Sc5ccccc35,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
241,0,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
242,0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3ccccc13,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
243,0,CN1C(CCl)Nc2cc(Cl)c(cc2[S]1(=O)=O)[S](N)(=O)=O,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
244,0,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
245,1,CC(C)c1onc(n1)c2ncn3c2CN(C)C(=O)c4c(Cl)cccc34,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1
246,0,Cc1ccc(CC2=CN=C(NCCSCc3oc(cc3)C(C)(C)N)NC2=O)cn1,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1
247,1,CN1CCN2C(C1)c3ccccc3Cc4ccccc24,CN1CCN2c3ccccc3Cc3ccccc3C2C1
248,1,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
249,0,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3scnc3)Cc4ccccc4,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
250,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)c4ccc5ccccc5n4,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
251,0,[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
252,1,CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
253,1,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
254,0,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)C=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
255,1,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
256,1,Cc1noc(N[S](=O)(=O)c2ccc(N)cc2)c1C,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
257,0,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,CCOC(=O)C(c1c(O)oc2ccccc2c1=O)c1c(O)oc2ccccc2c1=O
258,0,OCc1cccnc1,OCc1cccnc1
259,0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
260,0,NCC(O)c1cccc(O)c1,NCC(O)c1cccc(O)c1
261,0,CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
262,0,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
263,0,OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
264,1,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,CN1CCN2c3ncccc3Cc3ccccc3C2C1
265,1,C1NCCN(C1)c1ccc(c(n1)Cl)C(F)(F)F,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl
266,1,c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CNC1,Clc1ccc2c(c1)[C@H]1CNC[C@H]1c1ccccc1O2
267,1,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)CNCC1)O,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21
268,1,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)C[N@](CC1)C)O,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@H]21
269,0,CNC(/NCCSCc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
270,1,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
271,1,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C([O-])=O)c3cscc3)C(=O)N2[C@H]1C([O-])=O,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
272,1,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
273,1,NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
274,1,N[S](=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12
275,0,C[C@H]1O[C@@H](O[C@@H]\2C[C@@H]3O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C/C=C\C=C/C=C\C=C/C=C\C=C2)C[C@H](O)[C@H]3C(O)=O)[C@@H](O)[C@@H](N)[C@@H]1O,C[C@@H]1[C@H](O)[C@@H](C)/C=C\C=C/C=C\C=C/C=C\C=C/C=C\[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
276,1,[Ca++].NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2]
277,0,O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.O.O
278,0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
279,0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
280,0,CN(C)CCC(c1ccccc1)c2ccccn2,CN(C)CCC(c1ccccc1)c1ccccn1
281,0,CC(COc1ccccc1)N(CCCl)Cc2ccccc2,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
282,0,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
283,0,Cc1ccc(CC2=CN=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1
